gene_id,gene_name,logFC,logCPM,PValue,FDR
ENSDARG00000053542,kctd12.2,0.19226470857847214,4.832914892269134,0.34196339510825513,0.5122531654820658
ENSDARG00000077581,zzz3,-0.11024842609845896,5.123752751696106,0.3444806364819805,0.5149261400521161
ENSDARG00000020201,cdc73,-0.09887448869322141,4.938804455626606,0.3445932528310779,0.5150019514198972
ENSDARG00000069953,kcnq5b,-0.1781656842041879,3.318376576694275,0.34475244607278005,0.5151473332122001
ENSDARG00000060148,sh3pxd2aa,0.09855437339462157,5.919054115728078,0.3460498170926434,0.5161589240248822
ENSDARG00000036008,caly,-0.1452149531327688,5.793189553840323,0.3480896678980494,0.5183651399519905
ENSDARG00000075108,tmco3,-0.21131874921917002,1.4461632511078852,0.35003468874512106,0.5207024155836594
ENSDARG00000013221,pde4ca,0.16200244551892556,4.106720021279215,0.350837857117089,0.5214575192239502
ENSDARG00000038792,klf17,-0.2922381216699281,1.0932425339292888,0.35159108417433016,0.5221308023793712
ENSDARG00000040432,klf2b,-0.20024247707727927,2.327682179846595,0.3528203306710743,0.5233957655671461
ENSDARG00000052700,SLC9B2,0.3440234469690687,1.0045713273155996,0.35285374832266736,0.523398678203707
ENSDARG00000091946,CR391940.1,-0.353769193674155,0.7945953524769492,0.35325230173459954,0.5237239835043787
ENSDARG00000010381,rnf2,0.10571712724134154,5.424803809941252,0.35326189848877076,0.5237239835043787
ENSDARG00000045618,clta,0.1076974820832931,7.146349179893917,0.35396290997082713,0.5243112174723493
ENSDARG00000009026,ank2a,-0.09877112375272304,7.355783861519281,0.354678358129475,0.52484196347483
ENSDARG00000021739,klhl24a,-0.16567923691673966,3.095200128594044,0.3554855259738822,0.5256157057228896
ENSDARG00000037406,wdr19,-0.11714481991809596,3.8877778537152494,0.3613659162168238,0.5313828955326925
ENSDARG00000010583,pard3ab,0.10496420179174462,5.04365039461913,0.36238918202381193,0.5323467443160849
ENSDARG00000094681,hbl2,0.35506127769713347,0.9830636548896068,0.3642332412802111,0.5342368689468
ENSDARG00000016302,upf1,0.09757181335979337,5.9322545462501415,0.36467482862636597,0.5345951148218421
ENSDARG00000018616,agtr1a,-0.41431894785083856,0.2627933416893827,0.36547948600042873,0.5355388030157744
ENSDARG00000078057,snx8b,0.36255115081409284,0.287642285856837,0.3659027915601255,0.536017470865436
ENSDARG00000012694,c3a.1,-0.426032437567746,0.5707447265685154,0.3666526343556829,0.5367379111180226
ENSDARG00000053232,itgb1b.1,-0.37370689557349823,0.5863518630074955,0.36692258353001383,0.5369571834255351
ENSDARG00000053222,asb5b,-0.17127843223245756,4.177352449680802,0.3678526574849716,0.5378794569903276
ENSDARG00000019128,tpm4b,0.2692612804893407,1.0487474565371644,0.3683694642700159,0.5382817814150482
ENSDARG00000038780,ubtfl,-0.1113326893001891,6.011305535597918,0.3695268096987677,0.5395214629628406
ENSDARG00000015312,klf12a,-0.16318929499061052,3.5863365843355997,0.3707724153102276,0.5408400051841435
ENSDARG00000002031,tox4a,-0.12797997684930393,4.055844861734469,0.3728485072307709,0.542642839929576
ENSDARG00000002947,abcd3b,-0.15388507952203792,3.2832321241632583,0.37339628332499253,0.5430757954967411
ENSDARG00000086990,carmil3,0.12381363975868825,5.437558878165064,0.3734724951741876,0.5431377660984515
ENSDARG00000055439,adamtsl7,-0.2543770374353561,0.9176090632360122,0.3779137930532884,0.5476343739795105
ENSDARG00000057743,si:dkey-10f21.4,0.21903401204210257,2.397079263221792,0.3785868049612265,0.5483708595538657
ENSDARG00000023542,cdh7a,-0.10756894939266796,4.164139989012898,0.37907269679961886,0.5487535367963311
ENSDARG00000076585,si:ch211-113e8.11,-0.17385171964250706,3.6554127433001917,0.3795430205151358,0.549325551132631
ENSDARG00000022213,uck2b,0.17516557920848927,2.325049627607196,0.3809339640834113,0.5507638511033073
ENSDARG00000076499,usp53b,-0.12399077065657968,3.6073029474570055,0.38159217126303857,0.5514280269055113
ENSDARG00000019588,chico,0.11357329560683518,5.052356383253596,0.38478109983100517,0.5546394231798273
ENSDARG00000036774,rgs12b,0.0995789044967213,5.434849993533925,0.38482731794597536,0.5546579965890888
ENSDARG00000075870,triobpa,0.16361758369310853,2.185770210354155,0.38541351615797326,0.5548429450774592
ENSDARG00000074677,frem3,-0.2179360790507638,1.5560670914857968,0.38828135074020476,0.5572711468274114
ENSDARG00000013072,mmp15b,0.09929851715167792,5.116655591247052,0.3887294484021504,0.557818042550171
ENSDARG00000078546,cars2,-0.1222290302650767,3.5249377838445373,0.3890683524829442,0.5582080863352467
ENSDARG00000067815,CABZ01060891.1,-0.14165687305365984,5.395886959659209,0.39129038310291847,0.5604296759194839
ENSDARG00000112310,CABZ01084617.1,-0.2887929563615192,0.5980308721294505,0.3934340687643278,0.5625799522418505
ENSDARG00000019239,cul1a,0.10120726033520411,5.525592870270153,0.39395419833994927,0.5630425384558558
ENSDARG00000032175,puf60a,-0.13439846329482197,5.063992591040895,0.39412868247725097,0.5632343933718186
ENSDARG00000005163,efr3a,0.1073521918795513,4.477516312002038,0.39420205930690355,0.5632908773608308
ENSDARG00000069046,wu:fk65c09,0.8039466749667376,2.0415205021730625,0.3964414587572578,0.5656650551981453
ENSDARG00000100083,sugt1,-0.09742263736606757,4.339176956316126,0.3970712275355718,0.5663693833526414
ENSDARG00000057114,hpf1,-0.1328067554011352,3.176422364648873,0.3985659966296892,0.5675169844097885
ENSDARG00000109929,CABZ01058721.1,0.2403696428434506,1.252039077870399,0.3993419727262079,0.5681958466151432
ENSDARG00000037646,rgs11,0.2831766413919725,0.42054514313837,0.4001987576062346,0.5691676202340649
ENSDARG00000063371,rasa3,0.1605424008964638,3.765510402088438,0.40061901793721794,0.5695258828257417
ENSDARG00000039521,ssx2ipa,-0.12717698968630858,2.6093159338649317,0.4035498760444994,0.5719821071022546
ENSDARG00000013802,pcid2,0.15143159737771905,2.942380722266996,0.40438287736194484,0.5727243083424327
ENSDARG00000055945,asph,-0.09732774367878323,5.904724450672943,0.4047855728617865,0.5729239901378174
ENSDARG00000061021,fam160a1a,-0.20871004688197195,2.9299323268516604,0.4052922861484499,0.5734747994481468
ENSDARG00000099619,CABZ01083166.1,0.1295014238205633,2.9616110937253732,0.4058290925859145,0.5738439922356915
ENSDARG00000031343,rab6bb,0.10711333042254964,7.188465693192981,0.40703511449505775,0.5751583139604077
ENSDARG00000063169,ubn1,-0.09145217544947552,4.541154917864564,0.4110552068848192,0.5793138513223843
ENSDARG00000057209,plppr5a,0.3036392327703574,1.0262474261820702,0.4115908243939136,0.5798231728678228
ENSDARG00000012600,si:dkey-97a13.6,-0.26388459711538115,1.3152109908558918,0.4120523560305835,0.5802768453240444
ENSDARG00000017537,prkag3a,0.1364284881344093,2.9568086528226982,0.4124285283823403,0.5806100433402828
ENSDARG00000060620,lig4,-0.15778526935730766,2.212839458183288,0.4126567117082366,0.5807956635508847
ENSDARG00000075798,usp38,-0.09664003223556031,3.7626001583943762,0.4127068890283906,0.5807956635508847
ENSDARG00000102960,vps54,0.09066390399773287,4.195486426173542,0.41279508442727164,0.5807956635508847
ENSDARG00000115547,CABZ01026681.1,0.17966423896138098,2.6209474449186296,0.4131428864751944,0.5810756970079237
ENSDARG00000105201,adcyap1r1a,0.18440871034311213,8.397550194288597,0.4135153082400753,0.5812548343567202
ENSDARG00000038859,rgs20,-0.14172549789514832,5.348868607725844,0.4141326638029122,0.5818768492510732
ENSDARG00000101361,znf644a,-0.09704770380750219,4.939376047548918,0.4153731016183103,0.5827764207155097
ENSDARG00000041570,mrpl39,0.1488970773229607,3.007604566957611,0.4182954031884179,0.5849105469794348
ENSDARG00000098899,zmp:0000001082,0.22645178708251862,1.8138591514039029,0.4204459444224267,0.5867835708453562
ENSDARG00000043012,napgb,0.18270787638064248,4.310251730554755,0.4209119664677562,0.5873795639345591
ENSDARG00000037018,gab1,0.10226737445989446,5.140254606322106,0.42149349563646127,0.5878511245822409
ENSDARG00000058354,selenot1a,-0.14686655433964343,4.847377791225992,0.42188100929120964,0.5881943858069316
ENSDARG00000079625,atr,0.13425357909249147,3.1383755766177037,0.42268811282673996,0.5887770130116318
ENSDARG00000015559,fstl1a,0.2776158051161443,2.0968055845317526,0.42354141794023015,0.5894228648093526
ENSDARG00000037259,ndufb6,0.14185012916250514,3.7664531911466708,0.42430010241868066,0.5900847016716966
ENSDARG00000043719,c3a.6,-0.44829770019504234,0.28394046035087495,0.4272734196069384,0.5935740275721703
ENSDARG00000093003,acy3.1,-0.2608131608005073,0.9639968402921264,0.4281584169319928,0.5945056790510982
ENSDARG00000062929,FAM83G,-0.21851991067355164,2.413888707478708,0.428392991154342,0.5946825204645241
ENSDARG00000087782,rnf152,-0.24568332996201972,0.5437152537392611,0.4293668940085672,0.5955376441029057
ENSDARG00000038909,msl2a,0.10593174643680872,4.063689884881476,0.4333450111590075,0.5992180129328887
ENSDARG00000036755,prmt9,0.1339943728316241,2.1491017223805855,0.4353202942186306,0.6011227391017001
ENSDARG00000038978,dnajb4,0.10715613950482093,4.885854452118193,0.4359987297691863,0.6013485201893037
ENSDARG00000041776,ndst3,0.09234691526817819,5.0034321392715295,0.43636767831337026,0.6015073171656439
ENSDARG00000058475,ern2,-0.2075856850164164,1.4285623018585205,0.4365509857977653,0.6015907580683076
ENSDARG00000099376,CABZ01050249.1,0.12589557628923412,2.883505351142564,0.4367809018192401,0.6017595111016051
ENSDARG00000038609,mpz,0.08639550762293677,10.283392045574315,0.4368180970310269,0.6017595111016051
ENSDARG00000005754,ptprfb,-0.09343484078499911,7.171495940193101,0.437219703777623,0.6020873113830004
ENSDARG00000036588,mhc1zba,0.14502768481858008,6.028938319557302,0.44003405850714455,0.6042863614925671
ENSDARG00000003068,gorasp1a,-0.10624128044410527,3.9224633513392453,0.4409293812911041,0.6051686658432838
ENSDARG00000113243,BX511224.1,-0.21994915782441363,0.4908342836347482,0.4414300397356543,0.6055561303545991
ENSDARG00000070109,ncapg,0.2746220304298543,0.4424298538721417,0.4418501833342326,0.6058827400644112
ENSDARG00000076265,ano8a,-0.09555093867008753,5.335270814038161,0.44671433331765464,0.6100891748527392
ENSDARG00000054754,hs6st1a,0.1124474202281255,3.9848101621570993,0.4491560393278058,0.6124185918071688
ENSDARG00000089930,iqce,-0.10446474894442961,3.8076426410862396,0.4494950276434702,0.612814822418342
ENSDARG00000069640,vegfc,0.189089543428204,1.6560894704449511,0.4507151193993495,0.6136895169630289
ENSDARG00000017605,rpp40,-0.3026318138849717,0.36068191196266497,0.4508991945162041,0.6137894794461417
ENSDARG00000089705,abcf3,-0.18395451866634308,1.5155913568892145,0.45240078111387483,0.6150787644198772
ENSDARG00000032317,tox,0.13102502170797514,6.1324567691177,0.4525511801999341,0.615182716977935
ENSDARG00000101927,FQ377605.1,0.2986587041997487,0.1691455130171041,0.4531326606706946,0.6156211196571161
ENSDARG00000018077,rbp1.1,-0.19643959666566935,2.76631006347499,0.45623710544045476,0.6187778494196077
ENSDARG00000030368,naa15b,-0.08359971483374166,4.9657632150695505,0.45646308382283163,0.6188599993517462
ENSDARG00000092693,tpt1,0.08074815599003858,8.34121143639573,0.45681533532099317,0.6191583595130183
ENSDARG00000058114,impad1,-0.09882925412860774,4.573431020996315,0.45695290340799305,0.6192943730826685
ENSDARG00000019765,zgc:158803,0.0983696522353796,5.014037193317877,0.45724154777683695,0.6196350969139642
ENSDARG00000029881,kcnh2a,0.22391860124870794,0.7803747649797531,0.4589100194320514,0.621231575723009
ENSDARG00000008388,mmp14b,0.10982492105881268,3.9920619461266678,0.4591146239518146,0.6213637529530862
ENSDARG00000103156,gpc6a,0.0858902542714805,4.092122169678706,0.460177141130973,0.6222409400740317
ENSDARG00000070173,gria2a,0.0917620502710765,7.207453934214083,0.46053715420835095,0.622256687127882
ENSDARG00000074146,zgc:113452,-0.17969453356192083,1.5129371834835668,0.4606852281596293,0.6223009727163799
ENSDARG00000037654,pmm2,0.17988465453501806,1.20566483705241,0.4613043527146296,0.6227676736976864
ENSDARG00000038981,zgc:153615,-0.10129483036888362,6.785732469907496,0.46137668770757406,0.6227676736976864
ENSDARG00000093159,si:dkeyp-106c3.3,0.17852166311724166,2.2639723631043913,0.4615063417707335,0.6228637442002803
ENSDARG00000060252,mogs,0.13277018666961135,3.13847224061702,0.46255897503772336,0.6237929609066956
ENSDARG00000024785,ctnna2,0.08513054611631507,5.886047844848134,0.4630995128902568,0.624268948030936
ENSDARG00000020929,fam49ba,-0.21453272675409646,1.9674703365157393,0.463603966062672,0.6247465172726646
ENSDARG00000101669,elmod2,-0.12635483950872395,4.243101620448581,0.46503951925435555,0.626123278614166
ENSDARG00000027143,aptx,-0.2561007256987494,1.2809112379227172,0.4697429683575128,0.6305523452869827
ENSDARG00000061936,fbxo10,-0.11992956143397263,3.9867849092849554,0.47050523090426455,0.6312100002323946
ENSDARG00000067916,lyn,-0.14615418159251586,2.7715954830416067,0.47124915624488467,0.6318763867779921
ENSDARG00000008723,prkcba,0.09363946485710616,6.374747522528696,0.4755356393429455,0.635524298342833
ENSDARG00000018272,wdr33,0.08255108121529417,5.551859771684133,0.47606052407263005,0.6358318459815453
ENSDARG00000036295,golga7ba,-0.09921525738078081,5.5724281970608525,0.47613353198896435,0.6358318459815453
ENSDARG00000059695,dusp28,0.25729708966237974,0.5562348051527063,0.47681158004467256,0.6364228227648053
ENSDARG00000093065,ubac2,-0.10753850244758115,2.980516103662832,0.47704181045878324,0.6365147723545949
ENSDARG00000096527,BX548015.2,1.1425140843642116,-0.533711525365809,0.4791762031617919,0.6382367742425532
ENSDARG00000013847,egfra,-0.12095411068280439,4.392058834969421,0.47992274810397934,0.6388731622760173
ENSDARG00000038910,pccb,0.08389362833426428,4.574582419242252,0.4803880181936754,0.6393164146942005
ENSDARG00000043431,b3gntl1,0.1986472070816796,0.8923196040933721,0.4845071859665909,0.6433290436070916
ENSDARG00000014273,camk2d2,-0.06720939007090573,7.411643998992412,0.4855458156057491,0.6443508887285355
ENSDARG00000092949,si:ch73-366i20.1,-0.33297106494967277,0.13257530605232323,0.4862294844144006,0.6446899299327192
ENSDARG00000091359,CAMSAP3,0.09404319947727888,5.996510252874617,0.493333510792217,0.6508935632399692
ENSDARG00000078525,noctb,-0.10454196471686321,2.880099670795773,0.4943698971277444,0.6517441838223472
ENSDARG00000056228,pld1a,0.14522427201626875,2.8643842451546417,0.4953428304779064,0.6526131986660619
ENSDARG00000000606,dnah6,-0.14750826011742077,3.0562817912130704,0.49552550651345517,0.6527505088967618
ENSDARG00000010267,dpydb,0.14031211980908836,1.6783641389377257,0.4984563035412165,0.6555027329501161
ENSDARG00000062116,ctdsplb,0.08642728098415756,4.335180178029344,0.49898342807852747,0.6559554624132324
ENSDARG00000059682,slc43a3a,0.2719819230060019,0.5275418939880633,0.5030420734786921,0.6596742144979599
ENSDARG00000024759,inhbab,-0.16719806155289516,2.052066492005151,0.5048908913466097,0.6612623074898787
ENSDARG00000096578,cul4a,-0.08313117273315436,4.151803341877496,0.506632280451123,0.6624517638461956
ENSDARG00000068483,neto1,0.21461727812809103,0.44304980856672027,0.5070061453205817,0.6627432362183199
ENSDARG00000100981,CCDC39,0.16273853020510687,5.61159599496922,0.5073250564824009,0.6629408622480878
ENSDARG00000078267,si:dkey-181m9.8,-0.13246157609685014,2.232996400832414,0.5079503557700082,0.6633974101723579
ENSDARG00000061786,klhl2,0.08081471432335839,3.9157536012471406,0.509475484357971,0.6646770746504188
ENSDARG00000014522,cdh6,0.09086783058844779,5.07071650786546,0.511275816518415,0.6661728229952155
ENSDARG00000099635,akap8l,0.07788315465924836,6.900880917033898,0.516798200202741,0.6706326172793895
ENSDARG00000019278,GNB4,0.1087779896535924,2.3170626151705553,0.5180241816873516,0.6713844443295451
ENSDARG00000038826,jph1b,-0.10492467941769258,5.156765870526094,0.5191135380758506,0.6719080019899
ENSDARG00000079329,cop1,-0.08355374549794854,3.8516612260245826,0.5198169883306408,0.6724814892169751
ENSDARG00000061205,stag1a,0.08582607697396684,5.965325305303615,0.5214799588485011,0.6737132387607964
ENSDARG00000068177,pak2a,0.0967862078868969,3.255312315683486,0.5221662290751075,0.6743380715413106
ENSDARG00000060501,dpcd,-0.1161015056163059,1.9399476124178932,0.5232026340115729,0.6753194713372405
ENSDARG00000008487,dmd,-0.07895359771582548,5.474784267493577,0.5259583623765851,0.6776575416141213
ENSDARG00000006818,urod,0.1549822150263522,1.7469424539999665,0.5262330034068212,0.6779455723379094
ENSDARG00000054337,ap1g2,-0.07351935663070687,4.572889375655215,0.5265713156015122,0.6782372235938665
ENSDARG00000023053,niban1b,-0.19190747589406543,0.8744965680500654,0.5299526527677124,0.6812397806734509
ENSDARG00000090408,ERBB4 (1 of many),0.09899450522355313,4.325989625728629,0.5324603799495903,0.6834408465525439
ENSDARG00000075962,vav3b,0.1586315590209348,1.3723003997456125,0.5326700767371191,0.6835001601562046
ENSDARG00000011299,blzf1,-0.07738453183866763,3.5965770275736157,0.53299176495933,0.6837727158922738
ENSDARG00000008966,tbl1xr1b,-0.07650286515292569,4.8176432438928485,0.5336438561522262,0.6842120954830019
ENSDARG00000096651,gpr108,0.0854082038695104,4.283947760820424,0.5347574803156913,0.6850034146079701
ENSDARG00000038822,mrc1b,0.10849543648998979,4.2843098978180265,0.535434815289187,0.6854620192654309
ENSDARG00000019715,metap1d,0.17038766082617043,0.9517173928316844,0.5365928437941949,0.6865219837563742
ENSDARG00000101890,pigr,0.2211596185386385,1.067742676735089,0.537015191704383,0.6869038965301664
ENSDARG00000021120,ndc1,0.1655780943773707,3.0448014632245655,0.5390115307321985,0.6884519397746226
ENSDARG00000018611,lbx1b,-0.22077854366504499,0.4973662082849583,0.5430456124581353,0.6919767191612833
ENSDARG00000042988,slc24a2,0.4683025536573103,1.70035408120087,0.5435524884377406,0.6922354682504684
ENSDARG00000053810,hnrnpc,-0.08062749053686596,4.429240375321084,0.5463874599173566,0.694879440938845
ENSDARG00000058231,nt5c2b,0.08921908322064066,4.685638959842168,0.5468333428038157,0.6952935603465648
ENSDARG00000038397,rpap2,-0.09978915628079942,2.270110006292728,0.5476990613704535,0.6960751837779231
ENSDARG00000052978,mbnl1,0.0570363826221937,5.649117750560569,0.5491427825701111,0.6973846492864113
ENSDARG00000079605,prmt5,0.0940048797218336,3.9452300107318155,0.5496621225988821,0.6978238895281451
ENSDARG00000061214,lpin2,0.06208728044537019,6.0318468638998555,0.5510709870639128,0.6989193006664259
ENSDARG00000006560,irf4a,-0.19896188096424527,0.3509757731580544,0.5521310458636608,0.6995173293110488
ENSDARG00000030824,esyt2a,-0.09772084656301874,3.744823137373701,0.5525934276710149,0.6999394569825228
ENSDARG00000074601,cbln2a,-0.33217289811820555,2.895567122912942,0.5528299701224788,0.7000255622984892
ENSDARG00000052438,actr2a,-0.069232263224318,6.013099445830387,0.5531621531219001,0.7003437744767874
ENSDARG00000060326,map1sb,-0.0673233639879756,6.4830796259556145,0.5544138431561636,0.7011283135825022
ENSDARG00000067817,CABZ01083448.1,0.25775749951725757,0.7170823638272841,0.5573109850721004,0.7034555709322423
ENSDARG00000053248,inab,0.08388657859711113,4.399422395532753,0.5575698078409884,0.7036755102369395
ENSDARG00000089477,si:ch211-132g1.3,0.09809175885992229,5.372884376806083,0.5582106229865462,0.7043239889669494
ENSDARG00000098344,rab18b,-0.07622368625777987,4.527865657921903,0.5589759378975746,0.7049688954536639
ENSDARG00000067850,jund,-0.07577038410262238,6.723910752784078,0.5594722390983402,0.7052206695399122
ENSDARG00000103125,tsc2,0.07323290368461882,5.152371745718043,0.5604660859173225,0.7060455499783667
ENSDARG00000055874,cpe,0.05676433955237118,9.120064973627631,0.5606175085170516,0.7061293877619967
ENSDARG00000104279,appa,0.09738600482335065,8.722585047452545,0.562601916569317,0.7078251846146556
ENSDARG00000002330,lhx8a,-0.33852456200416725,0.4711977529316643,0.5644522334050831,0.7094557869824445
ENSDARG00000098820,ftr67,0.08630154871462942,3.7847537253436494,0.5670893607299683,0.7113082853841628
ENSDARG00000078041,xpo1a,0.0688163569065843,4.65767554243884,0.5683587321290091,0.7123102701627385
ENSDARG00000031894,lef1,-0.13441514450989558,6.4084341186656815,0.5683787091316989,0.7123102701627385
ENSDARG00000094514,si:dkey-7l6.3,-0.0858023287504129,3.092070841974403,0.5690271026902721,0.7126221862546946
ENSDARG00000078856,slc22a23,-0.06061259027058768,5.594855129835715,0.5711230501304002,0.7147091489937474
ENSDARG00000069264,si:ch211-196h16.5,-0.14410588462007637,1.3900643850903114,0.5747733786300282,0.7178735285148742
ENSDARG00000027826,pudp,-0.12411538453773927,1.5834064630434295,0.5783354242444516,0.721198667339538
ENSDARG00000061725,mast3a,0.07860421625371718,5.397948053796672,0.5826302575490365,0.7247685337393632
ENSDARG00000093112,espnlb,0.22566005029361041,1.0006666625991705,0.5827336190863445,0.7247816394481583
ENSDARG00000018997,cplx2l,0.07706789970391192,8.504339550244877,0.5843288900774247,0.7259394304082685
ENSDARG00000018325,taf5,-0.0728450819752323,3.7220804217921373,0.584523606458195,0.7261093324107443
ENSDARG00000074860,slc5a7a,0.2063727325233278,3.5381162664312242,0.5850847330797855,0.7264987656479092
ENSDARG00000018106,eif2b3,0.07399095921807493,3.3638496666615167,0.586156163438872,0.7274491765828484
ENSDARG00000079412,ftr02,-0.31697403629352744,-0.07465159177498892,0.5864644011247209,0.727758908804384
ENSDARG00000015540,psen2,0.07559176975648783,3.816377889254824,0.5869473979941316,0.7279425134249349
ENSDARG00000020602,grk7a,0.5170111409979443,2.363681456862469,0.5873002285532104,0.7281630134211625
ENSDARG00000054454,epha4a,0.054418860617730325,7.06656214879325,0.5876526328495901,0.7284913812573329
ENSDARG00000079059,retreg1,0.08920125732796495,2.9355614985932643,0.5888717443070598,0.7294264701684431
ENSDARG00000102634,parn,0.05728678739725447,4.279412292991263,0.589982906535765,0.7304550271395186
ENSDARG00000059841,exosc1,-0.09242084752880705,3.115175161681602,0.5921160735563599,0.732333243940674
ENSDARG00000060177,vcpip1,-0.08062194522740687,4.590256233526153,0.5924468734968179,0.7325114125320854
ENSDARG00000115778,chrnb5a,0.1271534014861549,2.4628267219957225,0.5925799670952436,0.7325258637890836
ENSDARG00000007480,rpe65a,-0.273016945920299,2.972586821076094,0.5930299639620343,0.7327736012887008
ENSDARG00000075886,vwa5b2,-0.15981834451027524,0.7600715235175513,0.5939770806249115,0.7336534012469215
ENSDARG00000091513,si:dkey-22o12.2,0.07287655462320287,5.072723319365617,0.5958579588055379,0.7350265719667457
ENSDARG00000038563,pitrm1,-0.074167911634676,3.595493646045358,0.5959487477827701,0.7350520467797268
ENSDARG00000005210,coro2a,0.09632514296634287,2.990292583232058,0.5960633162143691,0.7350843831473431
ENSDARG00000030656,sept3,0.051005844395376754,6.518860207492259,0.5995405330404517,0.7382991462335323
ENSDARG00000061140,colec12,0.09958148338000268,4.618616025073578,0.601630060629486,0.7399204884608017
ENSDARG00000013858,cdc14aa,0.2557220981368846,0.6737368586320502,0.6049450421572117,0.7427348558618757
ENSDARG00000011326,ankrd45,0.22773392466530917,1.603880898811317,0.6056238858746914,0.7433489312498979
ENSDARG00000015803,smcr8b,-0.14546398008189088,0.5661939066473323,0.606043636741928,0.7436995660313924
ENSDARG00000010144,plppr3a,0.07934643299299488,4.636287517433323,0.6072179182745755,0.7443927241785135
ENSDARG00000068918,map2k2b,-0.08837958264314467,3.7636191962054455,0.6073605190061885,0.7443927241785135
ENSDARG00000074262,nck1a,0.06849975066168455,3.2252693968731143,0.6081206552919698,0.7447106052442138
ENSDARG00000020794,neurod6b,0.10095323597325287,4.89203736681645,0.6085254845981418,0.7450418706285835
ENSDARG00000007678,ttyh3b,-0.054165316954809556,9.238351424286924,0.6097627883906386,0.746007852277055
ENSDARG00000076970,si:ch211-165b10.3,-0.11033720823824925,3.044264675411161,0.6098391940560096,0.7460464776571093
ENSDARG00000062081,tbc1d1,-0.08244288462498905,2.6796226118211472,0.6115553073186712,0.747541343846521
ENSDARG00000080987,RNase_MRP,-0.16711378214720285,9.092344486965303,0.6118472571340366,0.7476851770140496
ENSDARG00000074447,dapk3,0.12091040488134594,4.8564696712916495,0.6167335738014671,0.751112249729665
ENSDARG00000070050,sfrp2,0.19514385035703227,0.502577270287499,0.617279190992322,0.7516117179944563
ENSDARG00000036650,cdadc1,0.09051643655070353,2.3379644463043334,0.6174080054473565,0.7516585609192283
ENSDARG00000041575,trmt10c,-0.0960661318747885,2.079343180090934,0.6179013236225277,0.75209406956907765
ENSDARG00000077996,cdh24b,0.08150685073405642,4.974652425310829,0.6199263155740268,0.7536751027367172
ENSDARG00000062661,abca4b,0.19554558480118614,1.1162148231468672,0.6259391022653935,0.7582426165201902
ENSDARG00000012896,anos1a,-0.08720312961600596,4.665631209762507,0.6286998981024701,0.7604540455350077
ENSDARG00000070449,tspan5b,0.05128610297481246,5.766142989349051,0.6288573874728385,0.7605339724942244
ENSDARG00000069737,pou4f2,0.10489305727325952,5.5967768961418285,0.6296539532028929,0.7611101105111243
ENSDARG00000017174,dlx2b,0.2581323257650467,0.9777964836622994,0.6305718626815048,0.7619429086500791
ENSDARG00000015863,socs6b,-0.06818673260636356,3.6301600263032645,0.6347280230999625,0.7653532104625634
ENSDARG00000017834,micall2b,-0.12847361330346732,0.6104797934571636,0.6352225389546607,0.765838505159075
ENSDARG00000014582,exoc3,0.05756351212354209,4.3775906657084205,0.6353062604360558,0.7658839508553189
ENSDARG00000111722,ftr36,0.09149332893855028,2.2526600824536787,0.6357142087990945,0.7662092158783812
ENSDARG00000086737,tmem68,-0.08142866198430428,3.2827612238041812,0.6361208032818776,0.7663331043086836
ENSDARG00000079930,si:dkeyp-68b7.5,-0.14591608492832858,0.7712054745372009,0.6402681029247799,0.7698021121870187
ENSDARG00000074403,pex5lb,-0.09784807677830636,2.154134401833677,0.6460794501711717,0.774271663726921
ENSDARG00000016706,atic,0.11453887583750863,2.2037225372546514,0.6462978302737007,0.7744218258626328
ENSDARG00000080019,UBA6,0.05901177580507757,4.262976630136954,0.6473904303759691,0.7755076496620925
ENSDARG00000112943,adgre5b.3,0.10541433137632823,1.621539999833915,0.649862275620968,0.777461231313028
ENSDARG00000039424,snrpb2,0.08604974648660593,2.451258035958002,0.6515868843314757,0.7788525073827853
ENSDARG00000104264,XKR4,0.06394217811061526,5.826247920408091,0.6522224072509394,0.7791179484693443
ENSDARG00000037484,tmem192,0.10058601202600606,2.3541668819934527,0.6539407071505742,0.7803180999685515
ENSDARG00000101983,pkn2,-0.09921501846752394,2.2200160609813837,0.6540094793807432,0.7803180999685515
ENSDARG00000074558,cntnap2b,-0.05059218171372296,6.20040985312443,0.6552408031254378,0.7811800388121474
ENSDARG00000042671,odr4,-0.09695945231666475,2.1615576863007013,0.6554078846485928,0.7811800388121474
ENSDARG00000104961,ghrhra,0.18678873641004123,0.6506378750307205,0.6554234370765895,0.7811800388121474
ENSDARG00000043226,nfixa,-0.09080459389445678,5.109365590859546,0.6558424779654577,0.781413349086726
ENSDARG00000012140,ccnl1b,-0.07008294038405516,4.721820082269608,0.6578630379463966,0.7830960511002857
ENSDARG00000070452,saraf,0.07090904230528852,2.917539890184744,0.6578971058326336,0.7830960511002857
ENSDARG00000053155,alg3,0.08835987783891291,2.6052325780912517,0.6584110918238371,0.7834639994242454
ENSDARG00000053241,sts,-0.14563397778306236,1.2258618279024813,0.661802730363081,0.786094470214981
ENSDARG00000027078,cnppd1,0.05956015012399503,5.433966185363843,0.6631719468580707,0.7871589411312002
ENSDARG00000075352,brinp3b,0.10202064256615645,3.6984715730536033,0.6639577387185017,0.7875298861127571
ENSDARG00000022845,lias,-0.06008060098029982,3.403810429208655,0.6651176211613785,0.7883369296087539
